fips,year,cbsa,cbsa_ind,comn_mentl_hlth_ctr,critcl_access_hosp,disab_with,disab_without,do_nf_activ,do_nf_prim_care_pc_excl_rsdnt,econ_depndnt_typolgy,fedly_qualfd_hlth_ctr,hi_povty_typolgy,hosp_adm,hosp_beds,hpsa_dent,hpsa_mentl_hlth,hpsa_prim_care,land_area_mi2,md_nf_activ,md_nf_fammed_gen_all_pc,md_nf_pc_hosp_all,md_nf_prim_care_pc_excl_rsdnt,medcr_ffs_hosp_readm_rate,nhsc_sites,nurs_fac,nurs_fac_beds,pct_uninsured_under65,per_cap_persnl_incom,pers_25plus,pers_25plus_4yr_coll,persons_in_poverty,phys_nf_prim_care_pc_exc_rsdt,pop_65plus_x,popn_densty_per_squr_mi,popn_est,popn_loss_typolgy,prstnt_povty_typolgy,recrtn_typolgy,rural_hlth_clincs,rural_urban_contnm,stgh,urban_influnc,vetn_popn_est,pop_total,pop_65plus_y,pct_65plus,pop_25_54,pct_25_54,median_hh_income,median_gross_rent,median_home_value,unemployment_rate,lfp_rate,pct_bachelors_plus,pct_uninsured,pct_commute_30plus,mean_commute_minutes,rent_burden_pct,own_burden_pct,pct_disability,poverty_rate,pct_white,pct_black,pct_asian,pct_hispanic,ipeds_completions_cna,ipeds_completions_lpn,ipeds_completions_other_nursing,ipeds_completions_rn,ipeds_completions_total,nh_beds_total,magnet_hospital_present,init_nursing_emp_share,nat_rn_wage,nat_lpn_wage,bartik_iv,bartik_iv_lpn,rn_pums_wage,lpn_pums_wage,rn_licensed_county,rn_age_under35_pct,rn_age_55plus_pct,lpn_licensed_county,lpn_age_under35_pct,lpn_age_55plus_pct,nurse_total_count,rn_per_100k,lpn_per_100k,nurse_total_per_100k
26029,2020,,0.0,0.0,1.0,1814.0,13018.0,10.0,2.0,,1.0,,838.0,25.0,2.0,1.0,2.0,416.33,39.0,16.0,10.0,21.0,15.24,1.0,173.0,0.0,7.4,57289.0,19383.0,6274.0,2245.0,23.0,6748.0,62.6,26105.0,,,,2.0,,1.0,,2025.0,26197,6328,24.16,8470,32.33,60433,782,171100,4.82,49.91,32.37,7.13,22.27,,43.48,18.62,12.23,9.65,94.97,0.52,0.37,2.15,,,,,,185.0,,0.016492160798567787,80010.0,50090.0,0.01890726157749547,0.019025618019351924,,,,,,,,,,,,
26029,2021,,,0.0,1.0,1745.0,13009.0,10.0,2.0,,1.0,,918.0,25.0,2.0,1.0,2.0,,42.0,15.0,11.0,20.0,12.17,1.0,2.0,0.0,6.4,62505.0,19379.0,6301.0,2362.0,22.0,6786.0,,26086.0,,,,1.0,,1.0,,1992.0,26109,6390,24.47,8428,32.28,63508,786,188800,4.06,50.09,32.51,6.91,23.54,,45.28,18.1,11.83,9.0,94.5,0.47,0.44,2.3,,,,,,185.0,,0.016492160798567787,82750.0,51850.0,0.019554754349928132,0.019694116476410405,32.04,21.97,,,,,,,,,,
26029,2022,,,0.0,1.0,1673.0,12992.0,10.0,2.0,,1.0,,779.0,25.0,2.0,1.0,2.0,,40.0,13.0,9.0,19.0,13.64,1.0,2.0,0.0,6.2,66669.0,19558.0,6452.0,2271.0,21.0,7252.0,,26293.0,,,,1.0,,1.0,,1867.0,26174,6659,25.44,8378,32.01,69764,894,220000,3.81,50.14,32.99,7.24,22.51,,46.34,17.96,11.41,8.63,94.07,0.53,0.42,2.41,,,,,,185.0,,0.016492160798567787,89010.0,55860.0,0.02103406265482904,0.02121722943823115,,,,,,,,,,,,
26029,2023,,0.0,0.0,1.0,1693.0,12780.0,11.0,2.0,,1.0,,608.0,25.0,2.0,1.0,2.0,,40.0,14.0,9.0,18.0,13.49,1.0,2.0,0.0,,71589.0,19712.0,6676.0,2363.0,20.0,7377.0,,26159.0,,,,2.0,7.0,1.0,,1807.0,26143,6849,26.2,8355,31.96,76495,929,242800,3.79,49.83,33.87,6.25,22.91,,40.91,17.35,11.7,8.67,93.65,0.52,0.65,1.92,,,,,,185.0,,0.016492160798567787,94480.0,60790.0,0.022326685087386222,0.023089784775332467,,,,,,,,,,,,
26031,2010,,,0.0,1.0,2463.0,12301.0,20.0,8.0,,0.0,,2302.0,91.0,2.0,1.0,2.0,715.26,18.0,5.0,2.0,10.0,,,117.0,0.0,,28563.0,19148.0,3215.0,4352.0,18.0,,36.6,,,,,3.0,,115.0,,2559.0,26699,5413,20.27,9804,36.72,37903,585,123400,,,17.8,,30.66,,47.85,29.17,,16.31,93.74,0.18,0.32,0.95,,,,,,85.0,,0.01048182586644125,,41360.0,,0.00998453058120705,,,,,,,,,,,,
26031,2011,,,0.0,0.0,2561.0,12097.0,19.0,7.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,15.0,2.0,0.0,8.0,,,2.0,0.0,,30201.0,19200.0,3483.0,4813.0,15.0,5702.0,,25918.0,,,,3.0,,0.0,,2652.0,26432,5523,20.9,9567,36.19,37844,581,119100,18.15,46.22,17.26,,30.65,23.49,46.48,29.28,,17.3,93.5,0.36,0.28,0.93,,,,,,85.0,,0.01048182586644125,,42040.0,,0.01014868630642999,,,,,,,,,,,,
26031,2012,,,0.0,0.0,2521.0,12003.0,19.0,8.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,13.0,2.0,1.0,8.0,,,1.0,0.0,,31165.0,19223.0,3510.0,4714.0,16.0,5970.0,,25835.0,,,,3.0,,0.0,,2588.0,26195,5670,21.65,9299,35.5,38166,611,116600,18.78,45.8,16.56,14.84,31.0,23.59,45.97,28.6,17.22,17.98,93.38,0.46,0.26,0.9,,,,,,85.0,,0.01048182586644125,67930.0,42400.0,0.010202470713674654,0.01023559227860684,27.28,13.13,,,,,,,,,,
26031,2013,,0.0,0.0,0.0,2405.0,11992.0,18.0,8.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,12.0,4.0,1.0,6.0,,2.0,1.0,0.0,,32186.0,19222.0,3746.0,4719.0,14.0,6139.0,,25726.0,,,,5.0,7.0,0.0,11.0,2525.0,25985,5788,22.27,9094,35.0,38410,601,112500,18.27,45.88,16.33,15.29,33.77,24.92,41.36,27.4,17.16,17.85,93.38,0.49,0.3,0.99,,,,,,85.0,,0.01048182586644125,68910.0,42910.0,0.010349657837175334,0.010358709072524045,29.11,13.99,,,,,,,,,,
26031,2014,,,0.0,0.0,2392.0,11891.0,18.0,7.0,,0.0,0.0,0.0,0.0,,,,,13.0,4.0,2.0,7.0,,2.0,1.0,0.0,,33625.0,19354.0,3972.0,4054.0,14.0,6331.0,,25675.0,,0.0,,5.0,,0.0,,2537.0,25821,5953,23.05,8837,34.22,39486,601,110800,15.78,45.47,16.79,14.52,33.65,,39.37,25.82,16.68,17.81,93.27,0.44,0.27,1.11,,,,,,85.0,,0.01048182586644125,69790.0,43420.0,0.01048182586644125,0.01048182586644125,32.49,13.87,,,,,,,,,,
26031,2015,,0.0,0.0,,2337.0,11820.0,16.0,7.0,5.0,4.0,,0.0,0.0,2.0,1.0,2.0,,12.0,4.0,4.0,7.0,,1.0,1.0,0.0,,35474.0,19486.0,4028.0,4394.0,14.0,6499.0,,25427.0,0.0,,1.0,4.0,,0.0,,2479.0,25690,6136,23.88,8636,33.62,40219,592,112400,13.86,45.58,18.14,13.23,33.91,,37.95,24.76,17.47,18.17,93.19,0.67,0.35,1.26,,,,,,85.0,,0.01048182586644125,71000.0,44030.0,0.010663556906681885,0.010629083208185357,22.53,19.02,,,,,,,,,,
26031,2016,,,0.0,0.0,2124.0,11911.0,17.0,8.0,,7.0,,0.0,0.0,2.0,1.0,2.0,,13.0,4.0,4.0,7.0,,2.0,1.0,0.0,,36582.0,19569.0,4271.0,4486.0,15.0,6599.0,,25401.0,,,,4.0,,0.0,,2484.0,25579,6306,24.65,8468,33.11,41023,643,113300,12.6,45.74,18.26,11.86,35.18,25.17,39.52,24.5,17.36,18.64,93.27,0.73,0.37,1.27,,,,,,85.0,,0.01048182586644125,72180.0,44840.0,0.010840782218652091,0.010824621645583272,21.34,8.28,,,,,,,,,,
26031,2017,,0.0,0.0,0.0,,,16.0,8.0,,3.0,,0.0,0.0,2.0,1.0,2.0,,14.0,4.0,5.0,7.0,,3.0,1.0,0.0,,37539.0,,,3557.0,15.0,6747.0,,25369.0,,,,2.0,,0.0,,2415.0,25475,6439,25.28,8298,32.57,42876,655,116900,10.74,46.27,19.49,10.03,35.95,25.68,37.07,21.26,16.7,16.77,93.15,0.77,0.41,1.33,,,,,,85.0,,0.01048182586644125,73550.0,45710.0,0.011046543809668347,0.011034644411677326,25.28,12.64,,,,,,,,,,
26031,2018,,0.0,0.0,0.0,,,13.0,8.0,,6.0,,0.0,0.0,2.0,1.0,2.0,,15.0,4.0,4.0,7.0,,1.0,1.0,0.0,,40080.0,,,3359.0,15.0,6927.0,,25413.0,,,,2.0,,0.0,,2477.0,25458,6636,26.07,8211,32.25,46161,658,125100,8.18,45.33,20.52,7.92,35.63,25.12,38.45,20.6,16.75,14.85,93.26,0.86,0.4,1.38,,,,,,85.0,,0.01048182586644125,75510.0,47050.0,0.011340918056669707,0.011358127752557826,30.39,15.2,,,,,,,,,,
26031,2019,,,0.0,0.0,,,13.0,8.0,,6.0,,0.0,0.0,2.0,1.0,2.0,,15.0,3.0,2.0,6.0,,1.0,1.0,0.0,9.1,40405.0,,,3716.0,14.0,7094.0,,25276.0,,,,2.0,,0.0,,2435.0,25418,6802,26.76,8205,32.28,48044,699,130900,7.5,44.91,20.67,7.18,37.04,25.36,40.4,19.23,16.51,14.88,93.17,0.81,0.44,1.44,,,,,,85.0,,0.01048182586644125,77460.0,48500.0,0.011633790394247591,0.011708165696047918,33.67,20.71,,,,,,,,,,
26031,2020,,0.0,0.0,0.0,2124.0,11911.0,12.0,8.0,,6.0,,0.0,0.0,2.0,1.0,2.0,715.28,14.0,3.0,3.0,6.0,14.49,3.0,75.0,0.0,8.7,44801.0,19569.0,4271.0,3166.0,14.0,7261.0,35.8,25365.0,,,,2.0,,0.0,,2394.0,25435,7005,27.54,8107,31.87,49624,732,141800,7.42,44.18,21.83,6.81,35.31,23.88,39.02,18.82,15.13,13.08,92.33,0.59,0.45,1.51,,,,,,85.0,,0.01048182586644125,80010.0,50090.0,0.012016777297234053,0.012092000406495676,,,,,,,,,,,,
26031,2021,,,0.0,0.0,2155.0,12041.0,12.0,8.0,,4.0,,0.0,0.0,2.0,1.0,2.0,,16.0,3.0,4.0,6.0,18.11,1.0,1.0,0.0,8.5,48078.0,19738.0,4474.0,3273.0,14.0,7315.0,,25752.0,,,,0.0,,0.0,,2355.0,25654,7057,27.51,8186,31.91,53482,738,145600,7.38,43.81,22.67,6.51,34.91,,39.14,18.06,15.18,12.51,91.6,0.69,0.5,1.6,,,,,,85.0,,0.01048182586644125,82750.0,51850.0,0.012428300479266564,0.012516874048249168,29.3,32.44,,,,,,,,,,
26031,2022,,,0.0,0.0,2222.0,12052.0,10.0,7.0,,5.0,,0.0,0.0,2.0,1.0,2.0,,16.0,4.0,4.0,6.0,13.66,5.0,1.0,0.0,7.5,46687.0,19958.0,4492.0,3081.0,13.0,7536.0,,25940.0,,,,0.0,,0.0,,2301.0,25709,7238,28.15,8254,32.11,59557,787,167400,7.2,43.73,22.51,6.01,34.46,22.25,38.88,18.23,15.57,11.92,91.31,0.8,0.56,1.63,,,,,,85.0,,0.01048182586644125,89010.0,55860.0,0.013368495778362742,0.013484910016107974,,,,,,,,,,,,
26031,2023,,0.0,0.0,0.0,2262.0,12039.0,9.0,6.0,,5.0,,0.0,0.0,2.0,1.0,2.0,,13.0,3.0,4.0,6.0,13.21,4.0,1.0,0.0,,50689.0,19972.0,4583.0,3623.0,12.0,7676.0,,26048.0,,,,3.0,7.0,0.0,,2237.0,25778,7327,28.42,8216,31.87,61619,822,175200,7.0,44.24,22.95,6.21,33.79,,41.44,18.15,15.82,12.76,90.27,0.88,0.56,1.62,,,,,,85.0,,0.01048182586644125,94480.0,60790.0,0.014190040233004289,0.014675039023974289,,,,,,,,,,,,
26033,2010,,,0.0,0.0,3453.0,17712.0,14.0,10.0,,4.0,,3197.0,139.0,2.0,1.0,2.0,1558.42,34.0,11.0,5.0,13.0,,,180.0,0.0,,27941.0,26333.0,5097.0,6580.0,23.0,,24.7,,,,,6.0,,76.0,,3821.0,39078,5431,13.9,16918,43.29,40194,541,103100,,,18.0,,15.02,,48.85,20.69,,17.71,72.54,5.2,0.7,1.61,0.0,18.0,0.0,0.0,18.0,157.0,,0.011112850211300674,,41360.0,,0.010585616875619435,,,,,,,,,,,,
26033,2011,,,0.0,0.0,3331.0,17860.0,12.0,8.0,,4.0,,3316.0,139.0,2.0,1.0,2.0,,40.0,5.0,6.0,15.0,,,2.0,0.0,,28151.0,26283.0,5024.0,6296.0,23.0,5723.0,,38797.0,,,,5.0,,0.0,,3816.0,39029,5531,14.17,16725,42.85,41108,562,103700,14.06,45.31,17.93,,16.14,,49.02,21.04,,17.72,72.08,4.81,0.72,1.6,0.0,27.0,0.0,62.0,89.0,157.0,,0.011112850211300674,,42040.0,,0.010759655064096737,,,,,,,,,,,,
26033,2012,,,0.0,0.0,3132.0,18017.0,14.0,8.0,,4.0,,3502.0,135.0,2.0,1.0,2.0,,42.0,7.0,8.0,16.0,,,2.0,0.0,,29609.0,26407.0,5205.0,6459.0,24.0,5924.0,,38917.0,,,,5.0,,0.0,,3752.0,38919,5685,14.61,16482,42.35,41114,593,102400,14.15,44.71,17.65,13.55,16.08,,46.86,22.94,15.99,18.5,71.95,5.04,0.76,1.45,0.0,24.0,0.0,44.0,68.0,157.0,,0.011112850211300674,67930.0,42400.0,0.010816677387213853,0.01085179292858472,21.82,16.84,,,,,,,,,,
26033,2013,42300.0,2.0,0.0,0.0,3177.0,17933.0,14.0,8.0,,4.0,,3294.0,133.0,2.0,1.0,2.0,,38.0,13.0,6.0,15.0,,0.0,2.0,0.0,,30429.0,26147.0,5413.0,5566.0,23.0,6115.0,,38696.0,,,,5.0,7.0,0.0,8.0,3685.0,38760,5809,14.99,16048,41.4,41637,601,101600,13.57,45.01,18.46,14.14,16.07,,45.83,20.91,15.44,17.74,71.67,5.1,0.76,1.43,0.0,30.0,0.0,47.0,77.0,157.0,,0.011112850211300674,68910.0,42910.0,0.01097272543431336,0.010982321569942697,26.45,20.78,,,,,,,,,,
26033,2014,,,0.0,0.0,3552.0,17629.0,13.0,7.0,,4.0,0.0,3144.0,133.0,,,,,41.0,13.0,11.0,16.0,,1.0,2.0,0.0,,29301.0,25952.0,5462.0,6623.0,23.0,6179.0,,38321.0,,0.0,,5.0,,0.0,,3766.0,38698,5913,15.28,15474,39.99,40828,612,101500,13.1,43.44,19.36,13.41,17.22,,47.87,20.99,16.31,18.74,71.5,6.76,0.76,1.52,0.0,17.0,0.0,39.0,56.0,157.0,,0.011112850211300674,69790.0,43420.0,0.011112850211300674,0.011112850211300674,20.57,8.9,,,,,,,,,,
26033,2015,42300.0,2.0,0.0,,3657.0,17644.0,14.0,9.0,4.0,5.0,,3231.0,133.0,2.0,1.0,2.0,,39.0,14.0,9.0,17.0,,1.0,2.0,0.0,,31162.0,26027.0,5530.0,6502.0,26.0,6330.0,,38033.0,0.0,,0.0,5.0,,106.0,,3705.0,38586,6099,15.81,15131,39.21,41993,608,106300,11.69,43.7,19.12,11.77,16.63,,43.85,20.53,15.72,18.91,71.56,6.69,0.9,1.62,0.0,20.0,0.0,40.0,60.0,157.0,,0.011112850211300674,71000.0,44030.0,0.01130552177965823,0.011268972703905311,25.03,17.17,,,,,,,,,,
26033,2016,,,0.0,0.0,3393.0,17855.0,11.0,7.0,,5.0,,3298.0,133.0,2.0,1.0,2.0,,41.0,14.0,10.0,17.0,,1.0,2.0,0.0,,31894.0,26142.0,5913.0,5278.0,24.0,6426.0,,37724.0,,,,4.0,,0.0,,3310.0,38330,6220,16.23,15135,39.49,42287,620,109700,10.08,44.32,19.71,10.18,15.33,,38.81,21.02,14.81,17.67,71.41,6.69,1.0,1.67,0.0,11.0,0.0,48.0,59.0,157.0,,0.011112850211300674,72180.0,44840.0,0.011493416366982128,0.011476282899003275,20.15,21.16,,,,,,,,,,
26033,2017,42300.0,2.0,0.0,0.0,,,11.0,7.0,,5.0,,3198.0,133.0,2.0,1.0,2.0,,42.0,13.0,11.0,16.0,,1.0,2.0,0.0,,32459.0,,,5570.0,23.0,6582.0,,37711.0,,,,4.0,,0.0,,3244.0,38023,6342,16.68,14731,38.74,44030,628,111100,9.05,43.83,20.7,8.69,15.35,,37.38,19.68,15.05,17.09,71.16,6.56,0.98,1.77,0.0,14.0,0.0,50.0,64.0,157.0,,0.011112850211300674,73550.0,45710.0,0.011711565167519193,0.011698949404849234,22.75,12.13,,,,,,,,,,
26033,2018,42300.0,2.0,0.0,0.0,,,13.0,8.0,,5.0,,3151.0,120.0,2.0,1.0,2.0,,41.0,13.0,10.0,16.0,,0.0,2.0,0.0,,34269.0,,,5608.0,24.0,6742.0,,37517.0,,,,2.0,,0.0,,3190.0,37834,6445,17.03,14366,37.97,44483,667,112300,9.27,44.69,21.05,7.39,16.11,,40.07,20.16,16.77,18.49,70.96,6.62,0.95,1.86,0.0,12.0,0.0,39.0,51.0,157.0,,0.011112850211300674,75510.0,47050.0,0.012023661261718211,0.012041907011554507,25.33,17.06,,,,,,,,,,
26033,2019,,,0.0,0.0,,,12.0,8.0,,5.0,,2887.0,120.0,2.0,1.0,2.0,,39.0,14.0,8.0,16.0,,1.0,2.0,0.0,10.0,35034.0,,,5966.0,24.0,7003.0,,37349.0,,,,2.0,,0.0,,3104.0,37629,6651,17.68,14238,37.84,46486,674,119100,8.92,45.58,21.25,6.48,16.83,,39.96,19.01,17.17,18.4,70.73,6.02,0.99,1.88,0.0,0.0,0.0,42.0,42.0,157.0,,0.011112850211300674,77460.0,48500.0,0.012334165028906007,0.012413017854631107,30.3,6.11,,,,,,,,,,
26033,2020,42300.0,2.0,0.0,0.0,3393.0,17855.0,12.0,8.0,,5.0,,2810.0,120.0,2.0,1.0,2.0,1558.51,40.0,13.0,6.0,17.0,16.02,2.0,191.0,0.0,10.6,39693.0,26142.0,5913.0,4486.0,25.0,7105.0,23.6,36958.0,,,,2.0,,0.0,,3027.0,37418,6810,18.2,14215,37.99,50454,700,121600,8.99,47.28,22.62,6.42,17.13,,37.87,16.82,15.97,16.89,68.97,5.47,0.95,1.95,0.0,0.0,0.0,46.0,46.0,157.0,,0.011112850211300674,80010.0,50090.0,0.012740208416766971,0.012819960089453035,,,,,,,,,,,,
26033,2021,,,0.0,0.0,3470.0,17678.0,12.0,8.0,,4.0,,2912.0,120.0,2.0,1.0,2.0,,40.0,16.0,6.0,18.0,16.8,3.0,2.0,0.0,7.8,42943.0,26036.0,6086.0,5697.0,26.0,6959.0,,36816.0,,,,1.0,,0.0,,2953.0,37091,6766,18.24,14178,38.22,53079,747,123300,9.96,46.96,23.38,6.36,18.34,,41.98,17.32,16.41,17.66,67.9,4.67,0.86,2.02,0.0,0.0,0.0,34.0,34.0,157.0,,0.011112850211300674,82750.0,51850.0,0.013176506017841106,0.013270411871394286,28.61,19.57,,,,,,,,,,
26033,2022,,,0.0,0.0,3230.0,17150.0,10.0,6.0,,4.0,,2809.0,97.0,2.0,2.0,2.0,,38.0,13.0,5.0,15.0,14.1,3.0,2.0,0.0,7.5,42667.0,25632.0,5861.0,4299.0,21.0,7169.0,,36293.0,,,,1.0,,0.0,,3055.0,36670,6902,18.82,13835,37.73,58408,785,142000,7.7,46.73,22.87,6.94,18.99,,42.71,15.31,15.85,16.47,68.01,5.39,0.85,2.14,0.0,0.0,0.0,40.0,40.0,157.0,,0.011112850211300674,89010.0,55860.0,0.014173302726864494,0.014296725306385436,,,,,,,,,,,,
26033,2023,42300.0,2.0,0.0,0.0,3035.0,16695.0,10.0,6.0,,4.0,,2489.0,97.0,2.0,2.0,2.0,,39.0,13.0,5.0,15.0,13.64,4.0,2.0,0.0,,46492.0,25566.0,5587.0,4364.0,21.0,7207.0,,36264.0,,,,7.0,7.0,0.0,,2982.0,36448,6972,19.13,13668,37.5,60631,793,153100,6.13,45.27,21.85,6.58,19.53,,40.75,14.54,15.38,15.61,68.0,5.78,0.92,2.2,9.0,0.0,0.0,38.0,47.0,157.0,,0.011112850211300674,94480.0,60790.0,0.015044305602001543,0.015558502172845877,,,,,,,,,,,,
26035,2010,,,0.0,0.0,4081.0,13815.0,6.0,4.0,,0.0,,1925.0,49.0,2.0,1.0,1.0,564.32,14.0,6.0,3.0,9.0,,,169.0,0.0,,26477.0,22124.0,2331.0,8525.0,13.0,,54.8,,,,,2.0,,0.0,,3574.0,31162,6064,19.46,11346,36.41,34399,586,92500,,,10.28,,37.36,,47.99,29.99,,21.92,96.62,0.28,0.17,1.55,0.0,102.0,0.0,52.0,154.0,163.0,,0.02575218936963496,,41360.0,,0.024530413457579503,,,,,,,,,,,,
26035,2011,,,0.0,0.0,3818.0,13960.0,5.0,3.0,,0.0,,1608.0,49.0,2.0,1.0,1.0,,13.0,2.0,3.0,10.0,,,2.0,0.0,,27284.0,22184.0,2581.0,8260.0,13.0,6278.0,,31033.0,,,,2.0,,0.0,,3477.0,31058,6133,19.75,11245,36.21,34431,590,87000,18.22,41.15,11.0,,36.28,,50.68,30.13,,23.5,96.73,0.53,0.29,1.57,0.0,100.0,0.0,84.0,184.0,163.0,,0.02575218936963496,,42040.0,,0.02493371812757839,,,,,,,,,,,,
26035,2012,,,0.0,0.0,3708.0,13883.0,5.0,3.0,,0.0,,1646.0,49.0,2.0,1.0,1.0,,9.0,2.0,1.0,7.0,,,2.0,0.0,,27971.0,22225.0,2527.0,7502.0,10.0,6401.0,,30753.0,,,,4.0,,0.0,,3399.0,30924,6209,20.08,11108,35.92,33334,590,84100,17.01,40.82,11.09,15.32,36.71,25.34,47.69,30.25,21.19,24.79,96.81,0.56,0.26,1.53,0.0,70.0,0.0,98.0,168.0,163.0,,0.02575218936963496,67930.0,42400.0,0.02506585791487753,0.025147232364636625,26.04,20.2,,,,,,,,,,
26035,2013,,0.0,0.0,0.0,3798.0,13665.0,7.0,3.0,,0.0,,1606.0,49.0,2.0,1.0,1.0,,10.0,6.0,0.0,7.0,,2.0,2.0,0.0,,28730.0,22312.0,2706.0,7259.0,10.0,6525.0,,30569.0,,,,5.0,6.0,0.0,6.0,3321.0,30823,6298,20.43,10939,35.49,32668,581,80000,18.05,40.49,11.13,15.7,35.97,24.96,50.98,31.07,22.45,26.48,96.71,0.54,0.21,1.64,0.0,74.0,0.0,87.0,161.0,163.0,,0.02575218936963496,68910.0,42910.0,0.02542747341254542,0.025449710867135794,29.22,13.7,,,,,,,,,,
26035,2014,,,0.0,0.0,3657.0,13646.0,6.0,2.0,,0.0,1.0,1172.0,49.0,,,,,11.0,6.0,0.0,8.0,,1.0,2.0,0.0,,29536.0,22373.0,2710.0,7376.0,10.0,6684.0,,30652.0,,0.0,,5.0,,0.0,,3152.0,30786,6390,20.76,10785,35.03,33264,599,79300,16.11,39.86,10.54,14.9,35.67,25.09,50.59,30.69,22.8,27.14,96.54,0.58,0.25,1.74,0.0,43.0,0.0,71.0,114.0,163.0,,0.02575218936963496,69790.0,43420.0,0.02575218936963496,0.02575218936963496,39.22,12.61,,,,,,,,,,
26035,2015,,0.0,0.0,,3633.0,13619.0,8.0,3.0,5.0,0.0,,1179.0,49.0,2.0,1.0,1.0,,11.0,6.0,0.0,8.0,,1.0,2.0,0.0,,31121.0,22457.0,2835.0,7437.0,11.0,6750.0,,30553.0,0.0,,1.0,5.0,,0.0,,3105.0,30710,6546,21.32,10641,34.65,33015,596,79800,13.17,40.16,11.63,14.26,35.24,25.06,53.18,30.27,21.48,26.11,96.48,0.45,0.24,1.85,0.0,0.0,0.0,121.0,121.0,163.0,,0.02575218936963496,71000.0,44030.0,0.02619867381063307,0.02611397738242808,31.29,29.48,,,,,,,,,,
26035,2016,,,0.0,0.0,3610.0,13500.0,7.0,3.0,,0.0,,1081.0,49.0,2.0,1.0,1.0,,10.0,5.0,0.0,7.0,,1.0,2.0,0.0,,32030.0,22526.0,2732.0,6496.0,10.0,6868.0,,30358.0,,,,5.0,,0.0,,2715.0,30608,6696,21.88,10508,34.33,34911,600,83300,12.46,40.26,11.37,13.19,36.85,25.42,49.79,27.76,21.08,24.2,96.45,0.51,0.25,1.86,0.0,0.0,0.0,87.0,87.0,163.0,,0.02575218936963496,72180.0,44840.0,0.02663408838945768,0.02659438441580911,25.78,8.6,,,,,,,,,,
26035,2017,,0.0,0.0,0.0,,,7.0,3.0,,0.0,,1036.0,49.0,2.0,1.0,1.0,,10.0,5.0,0.0,7.0,,1.0,2.0,0.0,,32680.0,,,6721.0,10.0,7203.0,,30653.0,,,,5.0,,0.0,,2663.0,30597,6874,22.47,10366,33.88,35913,597,85000,11.46,40.55,12.13,12.26,37.62,26.38,50.28,25.98,21.75,23.56,96.4,0.55,0.34,1.87,0.0,0.0,0.0,80.0,80.0,163.0,,0.02575218936963496,73550.0,45710.0,0.027139612095381162,0.02711037715536651,29.21,20.22,,,,,,,,,,
26035,2018,,0.0,0.0,0.0,,,6.0,3.0,,0.0,,984.0,49.0,2.0,1.0,1.0,,10.0,5.0,0.0,7.0,,1.0,2.0,0.0,,34120.0,,,6253.0,10.0,7341.0,,30757.0,,,,5.0,,0.0,,2859.0,30616,7041,23.0,10232,33.42,37369,652,88400,10.13,39.67,12.11,11.38,36.92,26.14,50.37,24.85,21.14,23.45,96.28,0.61,0.36,1.93,0.0,0.0,0.0,83.0,83.0,163.0,,0.02575218936963496,75510.0,47050.0,0.02786284309071695,0.0279051245933055,23.3,12.66,,,,,,,,,,
26035,2019,,,0.0,0.0,,,5.0,3.0,,0.0,,966.0,49.0,2.0,1.0,1.0,,9.0,5.0,0.0,6.0,,1.0,2.0,0.0,9.7,34637.0,,,5982.0,9.0,7468.0,,30950.0,,,,5.0,,0.0,,2769.0,30651,7121,23.23,10210,33.31,39565,647,91100,10.09,39.52,12.62,11.35,36.16,25.39,51.13,23.89,21.06,22.72,96.21,0.62,0.12,2.01,0.0,0.0,0.0,29.0,29.0,163.0,,0.02575218936963496,77460.0,48500.0,0.0285823841319949,0.028765112492567836,36.37,2.53,,,,,,,,,,
26035,2020,,0.0,0.0,0.0,3610.0,13500.0,5.0,3.0,,0.0,,807.0,49.0,2.0,1.0,1.0,564.37,11.0,5.0,2.0,6.0,19.52,1.0,153.0,0.0,9.2,38655.0,22526.0,2732.0,5467.0,9.0,7645.0,54.7,30771.0,,,,5.0,,0.0,,2684.0,30655,7260,23.68,10129,33.04,41163,660,91900,10.03,40.02,12.13,12.24,40.02,27.2,49.6,21.12,21.1,22.72,96.11,0.61,0.09,2.1,0.0,0.0,0.0,58.0,58.0,163.0,,0.02575218936963496,80010.0,50090.0,0.02952332241674299,0.029708133706241712,,,,,,,,,,,,
26035,2021,,,0.0,0.0,3934.0,13157.0,4.0,2.0,,1.0,,681.0,49.0,2.0,1.0,1.0,,14.0,5.0,2.0,7.0,15.21,1.0,2.0,0.0,8.2,40710.0,22557.0,2720.0,5798.0,9.0,7677.0,,31065.0,,,,1.0,,0.0,,2609.0,30827,7363,23.88,10036,32.56,43069,686,95000,10.12,38.78,12.06,11.67,40.2,27.12,48.19,20.82,23.02,23.66,95.48,0.99,0.09,2.24,0.0,0.0,0.0,66.0,66.0,163.0,,0.02575218936963496,82750.0,51850.0,0.030534369828589956,0.03075198108741531,30.9,10.3,,,,,,,,,,
